,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
97,2025-05-27,201.39097062923463,193.66407860818626,213.08224611855883,201.39097062923463,201.39097062923463,1.8841798783485004,1.8841798783485004,1.8841798783485004,1.8841798783485004,1.8841798783485004,1.8841798783485004,0.0,0.0,0.0,203.27515050758313
98,2025-05-28,201.84383460252153,194.14842150704175,213.71491820866396,201.84383460252153,201.84383460252153,2.1493678872382653,2.1493678872382653,2.1493678872382653,2.1493678872382653,2.1493678872382653,2.1493678872382653,0.0,0.0,0.0,203.9932024897598
99,2025-05-29,202.29669857580842,195.2372529171564,213.81854891326094,202.29669857580842,202.29669857580842,1.861616241200018,1.861616241200018,1.861616241200018,1.861616241200018,1.861616241200018,1.861616241200018,0.0,0.0,0.0,204.15831481700843
100,2025-05-30,202.7495625490953,195.0543246243077,214.39460498538915,202.7495625490953,202.7495625490953,1.346135638172134,1.346135638172134,1.346135638172134,1.346135638172134,1.346135638172134,1.346135638172134,0.0,0.0,0.0,204.09569818726743
101,2025-06-02,204.1081544689559,196.58727192058248,215.6575195968751,204.1081544689559,204.1081544689559,1.7945508837231403,1.7945508837231403,1.7945508837231403,1.7945508837231403,1.7945508837231403,1.7945508837231403,0.0,0.0,0.0,205.90270535267902
102,2025-06-03,204.56101844224278,195.86352797000603,216.50664229129356,204.56101844224278,204.56101844224278,1.884179878345308,1.884179878345308,1.884179878345308,1.884179878345308,1.884179878345308,1.884179878345308,0.0,0.0,0.0,206.4451983205881
103,2025-06-04,205.01388241552965,197.358441005563,216.42571917611977,205.01388241552965,205.01388241552965,2.1493678872381965,2.1493678872381965,2.1493678872381965,2.1493678872381965,2.1493678872381965,2.1493678872381965,0.0,0.0,0.0,207.16325030276784
104,2025-06-05,205.4667458027098,197.8019977049589,217.81600948272484,205.4667458027098,205.4667458027098,1.8616162412015287,1.8616162412015287,1.8616162412015287,1.8616162412015287,1.8616162412015287,1.8616162412015287,0.0,0.0,0.0,207.3283620439113
105,2025-06-06,205.9196091898899,197.5824625698282,217.4625411706649,205.9196091898899,205.9196091898899,1.3461356381725138,1.3461356381725138,1.3461356381725138,1.3461356381725138,1.3461356381725138,1.3461356381725138,0.0,0.0,0.0,207.26574482806242
106,2025-06-09,207.27819935143026,199.3259435654117,218.5022349758185,207.27819935143026,207.27819935143026,1.7945508837233637,1.7945508837233637,1.7945508837233637,1.7945508837233637,1.7945508837233637,1.7945508837233637,0.0,0.0,0.0,209.07275023515362
